startup_id,startup_name,industry,country,city_tier,founded_year,founders_count,female_founder,funding_rounds,total_funding_usd,last_funding_year,investor_count,has_vc,has_angel,employees,burn_rate_usd_monthly,annual_revenue_usd,profitability,customer_count,churn_rate_percent,milestones,patents_count,market_size_usd,valuation_usd,remote_work_policy,age_first_funding_year,status,closure_reason
132,Startup_132,Ecommerce,Australia,Tier1,2023,1,0,0,11353583,2014,5,1,1,14,159978.859375,117573.75,Break-even,3808,37.5200004577637,1,1,63423928,1363768.875,Office,3,closed,Ran out of cash
133,Startup_133,HealthTech,Singapore,Tier1,2010,3,0,1,4695895.5,2019,4,1,0,21,185195.953125,1219247.5,Not Profitable,2271,25.7999992370605,4,1,16055253,59388104,Office,3,operating,Regulatory issues
134,Startup_134,ClimateTech,Australia,Tier1,2011,5,0,2,687204,2021,6,0,1,21,373282.15625,1219247.5,Break-even,1370,30.4699993133545,6,3,121659672,10947379,Remote,3,acquired,Ran out of cash
135,Startup_135,Gaming,UAE,Tier2,2004,3,0,2,2224125.75,2013,4,1,0,14,175688.640625,2581809.25,Break-even,7361,26.4699993133545,2,0,69721808,1042731,Office,0,operating,Operating
136,Startup_136,AI,Brazil,Tier2,2007,1,0,0,16818816,2020,0,1,0,3,53834.93359375,34474624,Not Profitable,3701,30.3799991607666,10,1,68719136,14271220,Remote,5,closed,Market competition
137,Startup_137,Logistics,Germany,Tier2,2016,1,0,3,54363260,2015,5,1,0,20,103580.578125,236642.921875,Profitable,22594,26.4699993133545,5,3,12793456,1430898.5,Hybrid,0,acquired,Ran out of cash
138,Startup_138,HealthTech,USA,Tier2,2007,5,0,7,3320476.75,2011,1,0,1,21,117640.046875,565711.9375,Not Profitable,22645,35.439998626709,4,1,13459224,4069929.25,Hybrid,5,closed,Regulatory issues
139,Startup_139,Fintech,Brazil,Tier1,2001,4,0,0,5554980,2021,0,1,0,56,217312.578125,715234.6875,Not Profitable,2957,41.6500015258789,5,0,172643200,5062261.5,Hybrid,3,closed,Regulatory issues
140,Startup_140,HealthTech,Brazil,Tier2,2022,3,0,0,1462005,2011,6,1,1,45,NULL,327315.625,Break-even,2132,18.6800003051758,4,2,366860512,977009.875,Remote,5,operating,Ran out of cash
141,Startup_141,Ecommerce,UK,Tier1,2017,2,0,7,4652149.5,2011,8,1,0,4,54128.71875,826794.625,Not Profitable,84046,43.2299995422363,9,0,14940580,9206251,Hybrid,2,operating,Operating
142,Startup_142,HealthTech,UK,Tier2,2018,2,0,4,3481083.5,2010,0,0,1,26,865978.9375,2350990.75,Not Profitable,8707,38.5400009155273,4,3,467931744,172502.34375,Remote,3,acquired,Market competition
143,Startup_143,Fintech,Canada,Tier1,2020,5,0,1,3320476.75,2021,4,1,1,6,48811.1953125,16698981,Profitable,2957,23.2299995422363,3,3,11003898,22847400,Office,3,operating,Founder conflict
144,Startup_144,Ecommerce,UK,Tier1,2009,1,0,6,140397.15625,2017,4,1,0,9,13642.943359375,170283.515625,Not Profitable,10312,26.4699993133545,4,2,81463720,4780309,Hybrid,1,closed,Operating
145,Startup_145,TravelTech,Canada,Tier2,2006,4,0,0,933840.8125,2013,4,0,1,24,101504.2890625,5276420.5,Not Profitable,3265,26.4699993133545,7,1,1618753920,11398713,Remote,3,acquired,Operating
146,Startup_146,Cybersecurity,Brazil,Tier2,2008,3,0,0,1205500,2021,7,0,1,3,917004.8125,4520786,Not Profitable,15882,18.4099998474121,4,1,7248941,217786.78125,Hybrid,1,closed,Operating
147,Startup_147,Cybersecurity,USA,Tier2,2011,3,1,1,3317653,2014,4,1,1,23,130145.3515625,77142.375,Not Profitable,35916,34.9599990844727,11,0,254315040,93040000,Remote,4,closed,Operating
148,Startup_148,Logistics,India,Tier1,2011,3,0,5,1264879.375,2011,0,0,0,18,91333.28125,1306276.125,Not Profitable,9014,26.4699993133545,4,3,36250192,28452618,Office,4,closed,Product-market fit failure
149,Startup_149,FoodTech,India,Tier1,2004,2,0,0,3320476.75,2009,4,1,1,9,NULL,585819,Not Profitable,3272,27.9099998474121,5,1,9241421,1305205.375,Remote,3,closed,Operating
150,Startup_150,TravelTech,Netherlands,Tier1,2010,4,0,3,13122873,2017,5,0,1,2,NULL,104473.8828125,Not Profitable,2957,22.6399993896484,3,2,241342272,492103,Remote,1,operating,Operating
151,Startup_151,TravelTech,Germany,Tier1,2016,5,0,2,3320476.75,2012,0,1,1,20,66039.1484375,2050895.125,Not Profitable,11287,18.3299999237061,4,0,93066976,4152270,Hybrid,5,closed,Operating
152,Startup_152,ClimateTech,Israel,Tier1,2014,2,0,2,1961337.625,2022,5,0,0,18,50351.94140625,1858038.25,Break-even,2494,20.7399997711182,2,0,295826240,21328092,Hybrid,2,closed,Ran out of cash
153,Startup_153,HealthTech,India,Tier1,2010,1,1,3,1788146.25,2009,0,1,1,25,NULL,59135.96484375,Not Profitable,797,26.4699993133545,6,1,478549248,7490817,Hybrid,2,acquired,Market competition
154,Startup_154,Cybersecurity,Netherlands,Tier1,2014,4,0,3,3445291,2005,6,0,1,16,926882.8125,1070126,Not Profitable,94,14.4200000762939,1,1,18829496,8932885,Hybrid,3,closed,Operating
155,Startup_155,Fintech,UAE,Tier1,2015,1,0,5,8784324,2024,7,0,0,6,209550.03125,301140,Not Profitable,1574,20.9400005340576,5,0,743473472,57474656,Office,3,operating,Operating
156,Startup_156,EdTech,Netherlands,Tier2,2018,3,0,3,2274094.25,2008,2,1,1,21,264687.125,1219247.5,Not Profitable,2957,17.5,10,0,41925412,16799536,Remote,0,operating,Market competition
157,Startup_157,EdTech,Israel,Tier2,2020,2,1,7,1574204,2024,3,0,0,11,171953.078125,315753.03125,Not Profitable,2998,26.4699993133545,4,1,52117148,3192579,Hybrid,6,acquired,Operating
158,Startup_158,Ecommerce,Australia,Tier1,2011,4,0,10,20433536,2024,7,0,1,20,452560.03125,126739.015625,Not Profitable,18169,26.4699993133545,3,0,29975366,3861209.5,Remote,5,closed,Market competition
159,Startup_159,Cybersecurity,France,Tier1,2002,2,0,4,502608.28125,2024,2,1,1,19,66601.90625,5713217.5,Profitable,443,39.0299987792969,6,1,613217984,10540145,Remote,3,operating,Acquired talent
160,Startup_160,Cybersecurity,Brazil,Tier1,2007,4,0,3,33416444,2012,2,0,1,40,122420.0546875,4424941.5,Not Profitable,1695,64.0299987792969,6,1,52327580,44631036,Remote,6,operating,Operating
161,Startup_161,Logistics,USA,Tier1,2023,3,1,0,10062261,2008,8,1,0,29,95234.640625,1219247.5,Profitable,2957,18.8500003814697,2,1,52375932,34689260,Hybrid,3,operating,Operating
162,Startup_162,EdTech,Canada,Tier2,2010,4,1,5,4978846,2007,0,0,0,69,509156.03125,1219247.5,Not Profitable,1991,25.6700000762939,4,0,10714839,5786926,Remote,3,ipo,Operating
163,Startup_163,Cybersecurity,Israel,Tier2,2000,3,0,1,643604.8125,2014,4,0,0,20,114008.6953125,2540798.25,Not Profitable,14969,37.2999992370605,6,2,37899732,8932885,Office,4,operating,Regulatory issues
164,Startup_164,Logistics,Netherlands,Tier2,2023,2,1,1,43392564,2019,4,0,0,20,181396.046875,4121535.5,Break-even,5676,0.870000004768372,5,1,163643248,8932885,Hybrid,5,closed,Operating
165,Startup_165,HealthTech,Germany,Tier1,2003,2,0,2,25205994,2010,0,0,0,6,579510.6875,20481208,Not Profitable,6053,16.0799999237061,4,3,1258276864,8932885,Hybrid,4,ipo,Market competition
166,Startup_166,AI,India,Tier2,2005,2,1,2,722666.4375,2005,3,1,0,56,39497.34375,4570429.5,Profitable,2957,22.7800006866455,3,2,23564644,3511799.5,Office,4,closed,Operating
167,Startup_167,ClimateTech,Singapore,Tier1,2009,3,0,0,10110069,2017,7,1,0,18,532992.8125,2868520,Not Profitable,3220,19.0799999237061,7,1,366765760,8932885,Office,1,operating,Operating
168,Startup_168,SaaS,India,Tier1,2014,1,1,3,1643763.75,2012,2,0,1,6,NULL,8237822,Not Profitable,5277,31.1100006103516,3,1,127107096,38380628,Hybrid,5,operating,Operating
169,Startup_169,TravelTech,UK,Tier1,2007,1,0,1,4074197.75,2020,4,0,1,37,129371.3828125,709528.6875,Not Profitable,2957,33.6399993896484,7,1,11371776,3993400.25,Remote,1,closed,Regulatory issues
170,Startup_170,FoodTech,Brazil,Tier2,2013,4,0,0,3320476.75,2021,2,1,1,20,134826.328125,1219247.5,Not Profitable,6231,27.3400001525879,1,0,7269112,6062305,Office,3,closed,Market competition
171,Startup_171,Ecommerce,UK,Tier1,2001,2,1,4,6373409.5,2006,4,1,0,102,682787.625,1219247.5,Not Profitable,588,26.4699993133545,6,0,19134694,8932885,Hybrid,3,closed,Operating
172,Startup_172,AI,India,Tier1,2023,1,1,5,3320476.75,2018,10,0,0,14,153589.09375,404566.125,Not Profitable,2088,33.5800018310547,5,0,7428786.5,176405648,Hybrid,1,operating,Regulatory issues
173,Startup_173,ClimateTech,Singapore,Tier2,2022,5,0,6,3320476.75,2016,7,0,0,49,24759.248046875,1415807.875,Profitable,1879,26.4699993133545,4,2,40722524,4207453,Office,3,closed,Strategic shutdown
174,Startup_174,ClimateTech,UK,Tier1,2019,2,0,3,61119440,2013,0,0,1,20,267437.65625,773466,Not Profitable,861,26.4699993133545,4,0,154952976,263801280,Hybrid,3,operating,Founder conflict
175,Startup_175,ClimateTech,USA,Tier1,2020,5,1,4,638507.5,2009,0,1,1,60,1556732.25,1219247.5,Not Profitable,2957,36.0699996948242,4,2,8663765,4769041,Office,4,operating,Product-market fit failure
176,Startup_176,ClimateTech,Netherlands,Tier1,2005,1,0,0,63782332,2009,0,0,0,9,161142.609375,5577760.5,Not Profitable,1372,26.4699993133545,11,0,81330816,18057760,Hybrid,1,operating,Product-market fit failure
177,Startup_177,EdTech,UK,Tier1,2002,3,0,0,321078.25,2019,0,1,0,47,438418.125,469703.71875,Profitable,2957,1.64999997615814,5,0,323982240,9552316,Remote,5,operating,Operating
178,Startup_178,Logistics,Singapore,Tier2,2001,5,0,3,13963395,2020,8,0,1,12,730775.3125,1219247.5,Not Profitable,1158,18.9799995422363,7,0,53305468,1926205.625,Hybrid,5,closed,Operating
179,Startup_179,TravelTech,UK,Tier1,2013,5,0,2,1438203.375,2007,7,1,1,9,127715.8359375,764019.125,Not Profitable,4008,26.4699993133545,1,2,36518184,2306069.75,Hybrid,3,operating,Operating
180,Startup_180,Cybersecurity,Israel,Tier1,2017,2,0,1,41736120,2009,8,1,0,62,219568.8125,565137.1875,Break-even,2957,5.84000015258789,5,0,38520124,62661556,Office,4,acquired,Founder conflict
181,Startup_181,ClimateTech,Australia,Tier1,2014,4,0,2,3320476.75,2024,7,0,0,6,67501.6640625,6469622,Not Profitable,2666,26.4699993133545,10,2,35279156,3598108,Hybrid,4,operating,Market competition
182,Startup_182,FoodTech,Canada,Tier2,2003,3,0,3,4786988,2016,2,0,0,28,90888.7109375,1383157.875,Not Profitable,629,8.64999961853027,5,1,394494592,20671810,Remote,3,operating,Ran out of cash
183,Startup_183,Cybersecurity,India,Tier1,2015,2,1,3,3426041.25,2020,8,1,1,16,1798436.375,313830.9375,Break-even,3437,35.9500007629395,7,1,4990638.5,8932885,Remote,3,closed,Operating
184,Startup_184,Fintech,Israel,Tier2,2022,2,0,4,13798257,2013,3,1,1,26,26252.4609375,4581082,Not Profitable,16837,26.4699993133545,5,0,21669232,8932885,Office,2,closed,Ran out of cash
185,Startup_185,Fintech,Canada,Tier1,2011,1,0,0,3347444.25,2018,6,0,1,6,452177.25,219671.203125,Not Profitable,9108,48.7099990844727,7,0,198724848,3203259.25,Office,4,acquired,Operating
186,Startup_186,FoodTech,Australia,Tier1,2016,4,1,1,69166600,2023,0,1,0,3,126053.5703125,1858013.375,Profitable,2814,29.3299999237061,6,4,65660732,13321028,Remote,3,operating,Strategic shutdown
187,Startup_187,Logistics,Israel,Tier3,2000,4,0,0,1609715,2014,5,1,1,7,92391.46875,1219247.5,Not Profitable,15189,26.4699993133545,5,0,87037504,66995872,Office,3,closed,Operating
188,Startup_188,FoodTech,Germany,Tier1,2019,3,0,0,5811008,2012,4,0,0,21,779286.6875,132511.234375,Not Profitable,2957,14.9899997711182,7,0,44222944,14631650,Remote,1,closed,Operating
189,Startup_189,EdTech,Israel,Tier1,2008,3,0,1,3320476.75,2019,5,0,0,4,253978.21875,3485800,Break-even,1291,30.2199993133545,7,0,229491680,8932885,Hybrid,3,operating,Operating
190,Startup_190,FoodTech,USA,Tier1,2011,4,0,4,642198.125,2014,4,0,0,32,159016.578125,53778.11328125,Not Profitable,2957,38.7299995422363,9,0,46356912,19275042,Remote,0,operating,Market competition
191,Startup_191,HealthTech,Netherlands,Tier1,2004,5,0,2,9210948,2005,6,1,1,14,136107.609375,3816710,Break-even,493,11.75,7,1,26651600,8932885,Remote,1,acquired,Strategic shutdown
192,Startup_192,Cybersecurity,Singapore,Tier1,2016,5,0,2,7671341.5,2018,3,0,1,6,502954.46875,451359.125,Profitable,1348,26.4699993133545,6,0,6115488,4327790,Hybrid,3,operating,Market competition
193,Startup_193,AI,India,Tier3,2002,2,0,4,4553184,2005,8,0,0,3,63893.6328125,58400.515625,Not Profitable,6317,49.25,5,1,17918674,172002624,Hybrid,1,operating,Operating
194,Startup_194,Gaming,Brazil,Tier2,2005,4,0,0,3320476.75,2020,10,1,1,24,81753.609375,2327340,Break-even,532,36.3199996948242,7,1,558125376,69583912,Remote,2,closed,Operating
195,Startup_195,Logistics,Canada,Tier1,2002,2,0,2,6613108,2018,8,0,0,40,48438.640625,352435.65625,Not Profitable,445,26.4699993133545,8,2,62482256,8932885,Office,1,closed,Acquired talent
196,Startup_196,FoodTech,UK,Tier1,2021,5,0,0,359762,2022,1,1,1,28,37155.2109375,258147.078125,Profitable,2957,30.6000003814697,6,2,14411348,15074786,Office,4,closed,Operating
197,Startup_197,Ecommerce,India,Tier2,2005,3,0,3,27673460,2022,7,1,1,12,1063122.875,11092065,Not Profitable,2861,21.4899997711182,4,1,33882684,6412355.5,Hybrid,1,operating,Strategic shutdown
198,Startup_198,Fintech,Brazil,Tier1,2020,4,0,5,145379.96875,2017,9,0,1,51,292213.84375,243515.5625,Not Profitable,2957,26.7399997711182,1,1,14639519,15147115,Hybrid,3,closed,Ran out of cash
199,Startup_199,HealthTech,Australia,Tier1,2012,1,0,2,37033164,2006,6,0,1,10,32081.349609375,61598.671875,Break-even,1352,26.4699993133545,8,0,27845620,121581504,Remote,0,operating,Product-market fit failure
200,Startup_200,TravelTech,Israel,Tier2,2020,2,0,2,869022.3125,2016,5,1,0,4,49865.6484375,1219247.5,Not Profitable,2957,29.5400009155273,5,1,95139536,8932885,Office,1,operating,Operating
201,Startup_201,ClimateTech,Brazil,Tier2,2018,4,0,1,763629.3125,2015,6,1,1,10,80350.125,642596.3125,Not Profitable,4256,26.4699993133545,5,0,410354176,9007153,Office,2,operating,Ran out of cash
202,Startup_202,Gaming,UAE,Tier2,2014,1,0,4,1359638,2020,0,1,1,7,186825.5,492022.0625,Not Profitable,1748,26.4699993133545,4,0,52701276,5689119,Office,2,operating,Operating
203,Startup_203,Logistics,Germany,Tier2,2006,2,0,4,1086879.25,2019,0,0,0,29,326144.53125,51568.26953125,Not Profitable,40,52.6100006103516,2,0,75280664,1695751,Remote,1,operating,Operating
204,Startup_204,AI,India,Tier3,2012,5,1,0,11202932,2009,5,0,0,30,127970.625,3225024.75,Not Profitable,2957,26.4699993133545,5,2,43719732,19355548,Office,3,closed,Market competition
205,Startup_205,Gaming,India,Tier1,2019,2,0,5,3320476.75,2008,0,0,1,17,9384.439453125,1219247.5,Not Profitable,3331,9.60000038146973,4,0,264196464,311930.25,Remote,4,acquired,Ran out of cash
206,Startup_206,FoodTech,India,Tier2,2001,3,0,7,4303064,2017,7,1,0,17,256128.0625,22689990,Not Profitable,2030,34.2400016784668,3,1,114084616,9887240,Office,3,operating,Market competition
207,Startup_207,EdTech,UAE,Tier1,2018,2,0,0,1193729.875,2019,6,1,0,20,631178.25,18435412,Profitable,3046,40.9099998474121,3,1,93751344,10829236,Remote,3,operating,Market competition
208,Startup_208,Fintech,Netherlands,Tier1,2018,2,0,7,9790712,2017,0,1,1,33,42675.95703125,11327433,Not Profitable,4295,3.25999999046326,8,1,47159912,8932885,Office,3,closed,Product-market fit failure
209,Startup_209,Fintech,Singapore,Tier1,2002,4,0,2,3320476.75,2021,3,1,1,122,203100.515625,689141.25,Not Profitable,2957,34.560001373291,7,1,34923684,135701728,Remote,4,ipo,Operating
210,Startup_210,TravelTech,Australia,Tier2,2002,4,1,2,737085.8125,2006,6,1,0,179,620913.0625,1219247.5,Profitable,9080,18.9200000762939,5,1,142579648,8932885,Hybrid,5,operating,Market competition
211,Startup_211,EdTech,Netherlands,Tier1,2005,5,0,0,2341409,2009,0,0,0,20,290461.59375,430031.4375,Not Profitable,5140,25.2800006866455,8,0,292982752,8932885,Remote,4,closed,Regulatory issues
212,Startup_212,ClimateTech,Singapore,Tier2,2012,3,1,5,2108729,2016,2,1,1,153,98188.296875,506969.5625,Profitable,1337,37.1100006103516,4,0,25863880,21909356,Remote,2,operating,Operating
213,Startup_213,Cybersecurity,India,Tier2,2013,3,0,3,310152.78125,2019,6,1,1,7,20164.9765625,4175689.25,Not Profitable,1003,26.4699993133545,4,0,356094720,589920.9375,Hybrid,6,ipo,Product-market fit failure
214,Startup_214,SaaS,Germany,Tier1,2005,5,0,0,883662.8125,2018,5,0,1,5,38925.95703125,322256.21875,Not Profitable,570,25.8899993896484,5,0,145875696,19744208,Hybrid,4,closed,Operating
215,Startup_215,HealthTech,UK,Tier2,2008,1,0,6,453343.84375,2023,3,1,0,17,308341.3125,1219247.5,Not Profitable,2957,17.7900009155273,5,2,41775456,1662077.125,Remote,6,operating,Operating
216,Startup_216,Fintech,UAE,Tier2,2023,2,0,3,4121015,2007,4,1,0,30,33981.37890625,42500036,Break-even,5103,16.3299999237061,5,1,31023252,27460670,Office,3,ipo,Ran out of cash
217,Startup_217,Ecommerce,Germany,Tier2,2009,4,0,4,9649502,2009,7,1,0,24,33175.09765625,2790480.25,Profitable,2957,34.2099990844727,7,0,666546304,8932885,Hybrid,0,closed,Market competition
218,Startup_218,Fintech,Canada,Tier1,2015,5,0,0,252280.5625,2018,0,1,1,75,126787.3984375,1889641,Break-even,2666,26.4699993133545,8,2,676805952,23477828,Remote,4,operating,Strategic shutdown
219,Startup_219,Gaming,Australia,Tier2,2022,5,0,4,2373663.5,2008,4,1,1,20,68033.6796875,2494559.75,Not Profitable,804,45.5400009155273,5,0,69251072,7249225,Office,1,operating,Operating
220,Startup_220,Fintech,Israel,Tier2,2014,4,0,1,3320476.75,2008,6,0,0,3,105814.6796875,1219247.5,Not Profitable,1316,8.47000026702881,10,0,441015776,8932885,Remote,2,operating,Operating
221,Startup_221,Logistics,UAE,Tier1,2011,4,0,0,3320476.75,2009,3,0,1,6,86890.7578125,983858.5625,Break-even,3382,14.0799999237061,3,1,34126344,8932885,Office,0,operating,Market competition
222,Startup_222,Fintech,India,Tier1,2012,1,0,2,5699330,2005,6,0,0,16,86146.65625,526801.375,Not Profitable,2449,14.8000001907349,10,0,461911520,6381095.5,Hybrid,3,acquired,Operating
223,Startup_223,SaaS,Brazil,Tier1,2017,3,0,4,13350352,2019,6,0,1,61,175249.65625,2245737.75,Not Profitable,54056,26.4699993133545,8,0,53458352,8932885,Hybrid,6,operating,Operating
224,Startup_224,SaaS,UK,Tier2,2001,4,0,3,5010332,2019,5,0,0,5,262635.40625,509964.1875,Profitable,6786,26.4699993133545,8,1,270157376,12214931,Office,0,operating,Operating
225,Startup_225,ClimateTech,Israel,Tier1,2013,5,0,4,747973.25,2009,0,1,1,44,85766.53125,2198681,Not Profitable,752,26.4699993133545,4,2,425837952,9244068,Office,3,operating,Operating
226,Startup_226,AI,France,Tier1,2016,2,1,3,3320476.75,2006,8,1,0,43,153391.5,320146.9375,Not Profitable,2957,22.4799995422363,6,1,182137168,8932885,Remote,3,closed,Founder conflict
227,Startup_227,Cybersecurity,Netherlands,Tier2,2022,1,0,6,8263703,2022,6,0,0,85,50596.63671875,1219247.5,Not Profitable,4012,35.25,4,3,37978668,5625174,Office,6,operating,Ran out of cash
228,Startup_228,Ecommerce,Germany,Tier1,2022,2,0,2,1166521.875,2008,8,0,0,26,526809.875,2258004.5,Not Profitable,2277,26.4699993133545,6,1,33679772,13226108,Remote,3,operating,Operating
229,Startup_229,Fintech,UK,Tier3,2000,2,0,1,7629384.5,2022,0,0,1,12,293148.03125,164024.390625,Not Profitable,2957,13.25,3,0,57849864,1351543.125,Office,5,operating,Operating
230,Startup_230,Fintech,France,Tier1,2021,3,0,0,2162720.75,2022,11,1,1,35,NULL,1212812,Not Profitable,1778,18.3600006103516,2,1,28800934,2644170,Remote,0,acquired,Operating
231,Startup_231,HealthTech,Singapore,Tier1,2010,2,0,5,3320046.5,2008,0,0,0,75,NULL,1219247.5,Profitable,2957,12.7700004577637,4,2,256842560,7502648,Remote,4,operating,Operating
232,Startup_232,SaaS,France,Tier1,2013,5,0,2,1343214.75,2005,6,1,1,10,262331.71875,967289.9375,Not Profitable,2155,57.6399993896484,5,3,14949761,3010050.75,Office,6,acquired,Regulatory issues
233,Startup_233,Ecommerce,Israel,Tier3,2011,5,1,2,7706303.5,2015,0,0,1,32,11809.4521484375,1334100.875,Not Profitable,2957,18.25,6,2,81611224,6952691.5,Remote,5,closed,Operating
234,Startup_234,ClimateTech,Australia,Tier2,2022,4,0,1,1830380.25,2021,2,1,1,20,26704.435546875,347742.125,Break-even,567,26.4699993133545,2,0,42378984,57361360,Office,3,operating,Operating
235,Startup_235,TravelTech,Germany,Tier3,2013,3,1,4,1939429.875,2018,0,0,0,4,67657.0703125,529917.125,Not Profitable,10807,13.5200004577637,1,0,86142512,8932885,Remote,6,acquired,Strategic shutdown
236,Startup_236,AI,UK,Tier2,2016,4,1,2,3320476.75,2016,0,0,1,34,141536.875,108232.546875,Break-even,3348,47.7200012207031,2,0,7494738,270714912,Remote,0,operating,Operating
237,Startup_237,Cybersecurity,France,Tier1,2011,2,0,2,10765274,2005,0,0,0,147,274516.6875,1028432.0625,Not Profitable,1378,21.5300006866455,8,1,29077924,33696720,Remote,3,operating,Ran out of cash
238,Startup_238,EdTech,Germany,Tier1,2005,5,0,2,9076810,2020,0,0,1,20,NULL,754300.625,Break-even,6958,9.15999984741211,3,3,15187196,29266476,Office,3,operating,Operating
239,Startup_239,Cybersecurity,UK,Tier1,2008,4,1,3,3519422,2012,0,1,0,20,114722.21875,1044841.8125,Not Profitable,22800,48.310001373291,8,0,36544596,15784689,Remote,3,acquired,Market competition
